sample_id,class_id,class_name,macro_class,season,confidence,split,source,notes,scl,x,y,B04,B03,B02,B05,B06,B07,B08,B8A,B11,B12,NDVI,NDWI,MNDWI,NDBI_like,SWIR_ratio,NIR_SWIR_ratio,RED_SWIR_ratio,GREEN_SWIR_ratio,BLUE_RED_ratio
suelo_rocoso_003,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742980.0,7399860.0,3389.0,2798.0,2244.0,3567.0,3692.5,3731.0,3692.0,3673.0,3749.0,3527.0,0.0427905662981513,-0.1377503851867873,-0.1452573697655021,0.007660260716616,1.0629430107561828,0.9847959453228072,0.9039743929303884,0.7463323550956702,0.6621422246497073
suelo_rocoso_006,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722440.0,7399300.0,2588.0,2245.0,1952.0,2768.5,2893.5,2974.0,2964.0,3019.0,3190.0,2692.5,0.0677233429272832,-0.1380303320909905,-0.1738730450462055,0.036724081891985,1.1847725158088125,0.9291536047244032,0.8112852662033588,0.7037617552652785,0.7542503861073221
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743060.0,7400980.0,3212.0,2811.0,2439.0,3109.0,3231.5,3284.5,3425.0,3220.0,3397.5,3084.5,0.0320928130130943,-0.0984605516198748,-0.0944672626086063,-0.0040307805050889,1.101475117165999,1.0080941866054174,0.9454010298909784,0.827373068189147,0.7593399748569926
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744720.0,7402160.0,2188.0,1928.0,1696.5,2350.5,2401.5,2553.5,2377.0,2501.5,2826.5,2545.0,0.041401971513384,-0.1042973286633455,-0.1889788620908657,0.0863841644880591,1.1106090368917056,0.8409693964829403,0.7741022463208554,0.682115690542326,0.7753656303586081
suelo_rocoso_007,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,723160.0,7397780.0,3288.0,2698.0,2177.0,3520.5,3633.0,3702.0,3701.0,3717.0,4307.0,3550.0,0.0590928602004445,-0.1567432411069318,-0.2296930763412286,0.0756743256648758,1.2132394362779608,0.8592988156816115,0.7634084047449713,0.6264221034069137,0.6621046226696762
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744900.0,7402160.0,3149.0,2669.0,2206.0,3371.0,3463.0,3530.0,3477.0,3505.5,3895.0,3738.5,0.0495019619605339,-0.1314676211956609,-0.1867763558521059,0.0567010309201436,1.04186170896299,0.8926829266000814,0.8084724003059122,0.6852374837778594,0.7005398536994157
suelo_rocoso_003,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743200.0,7399900.0,3246.0,2832.0,2357.0,3375.0,3426.5,3563.5,3515.0,3472.0,3741.5,3326.0,0.0397870137494768,-0.1076098944213628,-0.1383585608673676,0.0312133948830409,1.124924834297978,0.9394627820554692,0.8675664837985925,0.7569156753289014,0.7261244606512248
suelo_rocoso_005,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742060.0,7396780.0,3195.0,2747.0,2333.0,3310.0,3402.5,3469.5,3491.0,3453.5,3766.5,3430.0,0.0442716123176381,-0.1192689964541088,-0.1565210715964503,0.0379607302737911,1.0981049559480744,0.9268551703366904,0.8482676222359571,0.7293243061916038,0.7302034426509536
suelo_rocoso_004,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,745620.0,7399920.0,3438.0,2835.0,2353.0,3686.5,3681.0,3833.5,3767.0,3737.5,4201.0,3958.5,0.0456627342060148,-0.1411693426020646,-0.1941444001998089,0.0544678714791079,1.061260578233861,0.8966912637713184,0.8183765768106697,0.6748393238098453,0.6844095402314109
suelo_rocoso_003,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743180.0,7399860.0,3294.0,2763.0,2239.0,3227.0,3269.5,3442.0,3523.0,3329.5,3603.0,3205.5,0.0335924893598954,-0.1209035952718893,-0.1319509896116947,0.0112264945255084,1.1240056149979705,0.977796280605663,0.91423813463385,0.766860948996153,0.6797207041045171
suelo_rocoso_004,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,745640.0,7399760.0,3030.0,2562.0,2138.0,3229.0,3290.0,3359.0,3275.0,3285.5,3766.5,3547.0,0.0388580491611644,-0.1221517902823108,-0.1903294619277349,0.0698004686402328,1.0618832813470869,0.8695075001010202,0.8044603741392645,0.6802070886286454,0.7056105608232308
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743100.0,7400980.0,3369.0,2933.0,2435.0,3433.5,3509.5,3562.0,3560.0,3482.5,3762.0,3476.5,0.0275653052348729,-0.0965655320966324,-0.1238237490479725,0.0275880906818371,1.0821228243687264,0.9463051565799296,0.895534290033085,0.7796384899575656,0.7227663993105472
suelo_rocoso_004,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,745660.0,7399840.0,2862.0,2452.0,2060.0,3089.5,3168.0,3234.0,3109.0,3189.0,3634.5,3409.0,0.0413666052518227,-0.1181442186444624,-0.1942824282930612,0.0779268925516531,1.0661484303120714,0.8554133991318164,0.787453569737941,0.6746457557643016,0.7197763799022445
suelo_rocoso_005,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742180.0,7396920.0,3109.0,2710.0,2381.0,3263.5,3345.5,3477.5,3431.0,3489.0,3680.5,3166.0,0.0492354739985878,-0.1174075883215424,-0.1518660511459406,0.0350840188377861,1.162507896032057,0.9322102972606412,0.8447221842562908,0.7363130007508999,0.765841106218771
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743120.0,7400860.0,2865.0,2519.0,2086.0,2959.5,3095.5,3100.0,3087.0,3096.0,3173.5,2937.5,0.0372983870905076,-0.101320014252351,-0.1149758453904302,0.0138167877942948,1.0803404251641395,0.9727430278957796,0.902788718795403,0.7937608316389599,0.7280977309849572
suelo_rocoso_003,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743060.0,7399780.0,3295.0,2762.0,2249.0,3397.5,3491.5,3565.5,3590.0,3507.5,3550.5,3325.5,0.0428467683307412,-0.1303526448157505,-0.124910891069321,-0.005531825501641,1.0676589983257678,1.0111251933499157,0.9280383042027776,0.7779186027945589,0.6825493169400457
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744520.0,7402360.0,2624.0,2266.0,1954.0,2226.5,2371.0,2458.5,2898.0,2445.5,2690.5,2518.5,0.0496197029971713,-0.1223857474588718,-0.0856451124612841,-0.0371298201597692,1.068294619389202,1.077123210898672,0.9752834042091496,0.8422226348848829,0.7446646338625517
suelo_rocoso_005,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742020.0,7397060.0,3208.0,2725.0,2309.0,3007.0,3058.5,3162.5,3542.0,3083.0,3496.5,3127.0,0.0494814814741508,-0.1303654060746185,-0.1240054649001035,-0.0064644455485594,1.1181643744425442,1.013013012723291,0.9174889172265154,0.7793507791278849,0.7197630920449617
suelo_rocoso_006,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722460.0,7398740.0,2621.0,2217.0,1827.5,2775.5,2939.5,3034.5,3091.0,3018.0,3739.0,3268.0,0.0822829131508608,-0.1646571212952793,-0.2555406312532671,0.0948755490344252,1.144124846651125,0.8266916285566485,0.7009895692161033,0.5929392884212519,0.697252956620659
suelo_rocoso_004,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,745280.0,7399640.0,2300.0,1905.5,1634.0,2675.5,2894.0,2831.0,2469.0,2932.0,3293.0,3121.0,0.0354371985666938,-0.1288147216530312,-0.2669039145394048,0.1430059007040947,1.0551105411550432,0.7497722439265799,0.6984512600369113,0.5786516852175367,0.710434782299811
suelo_rocoso_004,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,745720.0,7399760.0,3039.0,2565.0,2156.0,3205.0,3287.5,3323.0,3278.0,3321.0,3719.0,3527.5,0.0378344150644555,-0.122026356302922,-0.1836409929688668,0.0630270115673821,1.0542877388931855,0.8814197362512989,0.8171551490139406,0.6897015324846192,0.7094438957849807
suelo_rocoso_006,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722740.0,7399020.0,1621.5,1488.0,1312.5,1770.0,1801.5,1850.0,1748.5,1760.0,2259.0,1961.0,0.0376854599294701,-0.0804881816528694,-0.205764611634437,0.12738615093515,1.151963283451319,0.7740150505648451,0.7177954844100065,0.6586985388850383,0.8094357071788864
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744740.0,7402440.0,3153.0,2703.0,2235.0,3663.0,3784.0,3860.5,3515.0,3875.0,4306.0,4113.5,0.0542891421634239,-0.1305886136811533,-0.228705949460878,0.1011379618845239,1.0467971311421422,0.8163028330663485,0.7322340917946506,0.6277287504348051,0.7088487152842218
suelo_rocoso_006,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722340.0,7398800.0,2824.0,2376.0,1895.0,2988.0,3149.5,3237.0,3272.0,3191.5,3921.5,3379.0,0.0734908136362383,-0.1586402266008073,-0.2454148471226018,0.0902898449864058,1.1605504583721369,0.834374601342758,0.7201326021369036,0.6058906029310492,0.6710339940966594
suelo_rocoso_005,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742040.0,7396800.0,3043.0,2632.0,2225.0,3222.5,3329.0,3391.0,3314.0,3362.0,3651.5,3309.5,0.0426301714578212,-0.1146989572629164,-0.1622503381614943,0.0484530902234652,1.1033388726081466,0.9075722303416208,0.8333561547765697,0.7207996711705328,0.7311863290400308
suelo_rocoso_004,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,745540.0,7399680.0,3250.0,2726.0,2276.0,3539.0,3597.0,3692.0,3515.0,3666.5,4015.5,3779.5,0.0391722098981267,-0.1264220477285015,-0.1912779054822698,0.0664630502534409,1.0624421216926996,0.8753579875792907,0.8093637154004822,0.6788693809789891,0.700307692092213
suelo_rocoso_003,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742900.0,7399840.0,2895.0,2477.0,2014.0,3081.5,3196.0,3243.0,3163.0,3160.0,3280.5,3033.5,0.0442390227724927,-0.121631205652193,-0.1395570994112797,0.018235431051721,1.0814240972205624,0.9641822889912568,0.8824874254282923,0.7550678247965042,0.6956822104678128
suelo_rocoso_006,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722440.0,7399080.0,2300.0,2016.0,1665.5,2474.0,2596.0,2622.5,2559.0,2611.0,3112.5,2738.5,0.0533031487850785,-0.118688524564221,-0.2138052061589538,0.0975932292872091,1.1365711151591853,0.8221686744346446,0.7389558230557572,0.6477108431653942,0.7241304344677694
suelo_rocoso_003,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743220.0,7399740.0,3190.0,2654.0,2184.0,3258.0,3359.5,3428.0,3474.0,3368.0,3530.5,3304.5,0.0426170468123323,-0.133812010422028,-0.14172528092138,0.0080662431282652,1.0683915869062213,0.9839966007692972,0.9035547370334076,0.7517348815318695,0.6846394982179814
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744840.0,7402480.0,3063.0,2622.0,2177.0,3223.0,3352.0,3463.0,3463.0,3470.0,3913.5,3623.5,0.0612932883755296,-0.1382087099197685,-0.1976130364627629,0.0610723242647499,1.0800331168538615,0.8848856520033511,0.7826753543419764,0.6699885011703108,0.7107411032612664
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744900.0,7402700.0,3143.0,2690.0,2208.0,3269.0,3351.0,3406.0,3416.0,3369.0,3850.5,3682.0,0.0416221984995239,-0.1188994431511792,-0.1774329179455037,0.0597949494172166,1.0457631719050071,0.8871575117810265,0.8162576286673789,0.6986105698744032,0.7025135218891144
suelo_rocoso_005,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,741900.0,7396980.0,2539.0,2229.0,1913.0,2715.0,2867.0,2895.0,2814.0,2926.5,3298.0,2868.0,0.0513730618248882,-0.1160023795129878,-0.1934141486894492,0.0791884816624364,1.1499302645920746,0.8532443902810054,0.7698605212947663,0.675864159892097,0.7534462383798952
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744700.0,7402240.0,2594.0,2238.0,1891.0,2700.0,2850.0,2912.5,2865.0,2901.5,3197.5,3022.0,0.0496427917110015,-0.1228689006226006,-0.1765246987072901,0.0548453608156956,1.0580741227471628,0.8960125094930376,0.8112587956806071,0.6999218136982261,0.72898997658867
suelo_rocoso_003,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743180.0,7400080.0,3163.0,2648.0,2197.0,3221.5,3311.5,3415.5,3445.0,3394.5,3629.5,3347.0,0.0426755447877306,-0.130805842748924,-0.1563520509508001,0.026079581592186,1.084403943506303,0.949166551605134,0.8714698991950766,0.7295770765313192,0.6945937399005395
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744840.0,7402340.0,3200.0,2739.0,2236.0,3185.5,3419.5,3369.5,3615.0,3483.0,3786.5,3608.5,0.0608950843637718,-0.1378659112153185,-0.1605240977456863,0.0231709788525067,1.0493279753223423,0.954707513282792,0.8451076189501895,0.7233593025951778,0.6987499997816407
suelo_rocoso_006,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722580.0,7399220.0,2902.0,2444.0,1990.0,2973.0,3021.0,3122.5,3201.0,3068.5,3647.0,3009.5,0.0489922988613809,-0.1341009742897961,-0.1975045148255615,0.0651285046633866,1.2118292071068852,0.8777077047223176,0.7957225114352283,0.6701398407814259,0.6857339763315872
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743320.0,7400880.0,3245.0,2780.0,2256.0,3395.5,3494.5,3516.5,3485.0,3442.0,3666.5,3472.0,0.035661218419664,-0.1125299281544245,-0.1375164817905039,0.0253792910542712,1.0560195849493033,0.9504977496384842,0.8850402288599373,0.7582162823515025,0.695223420432905
suelo_rocoso_005,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,741900.0,7397060.0,2639.0,2320.0,1992.0,2643.5,2740.5,2844.5,2894.0,2792.5,3131.0,2814.0,0.0460871136732175,-0.1100882239911606,-0.1487800403322729,0.0393360995785334,1.11265103016608,0.9243053334639716,0.8428617052561924,0.7409773233021472,0.7548313752350014
suelo_rocoso_005,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742040.0,7396980.0,2399.0,2166.0,1877.0,2388.0,2505.5,2531.5,2633.0,2535.5,2875.5,2582.0,0.0465023847284375,-0.0973119399672198,-0.1407319249944001,0.0440228737325909,1.1136715719931558,0.9156668402310324,0.8342896884596455,0.7532603022941192,0.7824093368977035
suelo_rocoso_006,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722700.0,7399100.0,2777.0,2330.0,1951.5,3083.0,3229.5,3333.5,3242.0,3236.0,3833.0,3214.0,0.0772553580200605,-0.1636755204300654,-0.2438747362901387,0.0835335688927867,1.192594896953144,0.8458126791427569,0.7244977822268465,0.6078789458367131,0.7027367660415064
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743200.0,7400960.0,3248.0,2808.0,2352.0,3472.0,3561.0,3597.5,3507.0,3513.5,3678.5,3494.5,0.038341968906241,-0.1106888360869851,-0.1342018037255528,0.0238675109562497,1.0526541705386596,0.953377735230834,0.8829686010920298,0.7633546280376907,0.7241379308115339
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744740.0,7402280.0,3316.0,2848.0,2349.0,3532.0,3558.5,3614.0,3632.0,3611.0,3865.0,3637.5,0.0454807138679503,-0.1209876543023167,-0.1514970951658726,0.0310790983018435,1.0625429550343526,0.9397153943234888,0.8579560153019519,0.7368693400422072,0.7083835944787745
suelo_rocoso_006,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722480.0,7399260.0,2928.0,2556.0,2192.0,3040.5,3122.5,3213.5,3303.0,3258.5,3526.0,3063.5,0.0601829561771492,-0.1274961597324635,-0.1594870108254707,0.0326548542930656,1.1509711110980998,0.9367555300803304,0.830402722396369,0.7249007371738796,0.7486338795257398
suelo_rocoso_007,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722960.0,7397620.0,3111.0,2571.0,2082.0,3116.0,3255.5,3360.0,3559.0,3366.5,3845.0,3283.5,0.0671664167815342,-0.1611745513603304,-0.1985660847570813,0.0386277687684187,1.1710065475343363,0.9256176850648588,0.809102730608816,0.6686605980055499,0.66923818686299
suelo_rocoso_005,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,741840.0,7397000.0,3042.0,2588.0,2199.0,3228.0,3313.5,3395.5,3302.0,3359.0,3558.5,3243.5,0.0409836065509168,-0.1212224108452933,-0.1578947368164167,0.0373879454795732,1.0971173112079182,0.9279190667618606,0.8548545733160449,0.7272727270683511,0.722879684180513
suelo_rocoso_004,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,745540.0,7399720.0,3434.0,2883.0,2392.0,3532.5,3594.0,3665.5,3732.0,3626.5,4036.0,3788.5,0.0415852637396615,-0.128344671182412,-0.1666425783831995,0.039134912456342,1.0653292857158958,0.9246778986807044,0.8508424180250639,0.7143211098329234,0.696563773821618
suelo_rocoso_005,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742220.0,7397240.0,2963.0,2629.0,2247.0,3100.0,3199.0,3298.5,3278.0,3303.0,3758.5,3540.5,0.0504726806520633,-0.1098696461638954,-0.1768297455691851,0.0682867902979767,1.0615732238210498,0.8721564451583993,0.7883464145833853,0.6994811758149578,0.7583530203313017
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744720.0,7402080.0,2873.0,2497.0,2093.0,2741.0,2884.5,2950.5,3179.0,2950.5,3226.0,2987.0,0.0505617977444544,-0.1201550387385209,-0.1273807443425859,0.007338017172937,1.080013391001,0.985430873842086,0.8905765651300135,0.7740235583465519,0.7285067870767468
suelo_rocoso_006,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722700.0,7398960.0,2980.0,2500.0,2068.0,3078.0,3198.5,3298.5,3298.0,3138.5,3888.5,3273.0,0.0506530742193926,-0.1376336667579107,-0.2173436643629422,0.0821679537908344,1.1880537729336835,0.8481419568347327,0.766362350323682,0.6429214348353037,0.6939597313107518
suelo_rocoso_004,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,745700.0,7399780.0,3093.0,2613.0,2192.0,3250.0,3348.5,3387.5,3327.0,3358.5,3784.0,3630.5,0.0364485981251637,-0.1202020201817841,-0.1830545567948953,0.064266629157043,1.042280677305528,0.879228329577371,0.8173890061264828,0.6905391118682508,0.7086970576434862
suelo_rocoso_005,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742100.0,7396820.0,2843.0,2427.0,2056.0,3152.5,3237.0,3303.5,3101.0,3309.0,3622.5,3288.5,0.0434051143937743,-0.1219247467217936,-0.1976196379539433,0.0775637688588437,1.101566063219837,0.8560386471066836,0.7848171150352472,0.6699792958813032,0.7231797394572003
suelo_rocoso_007,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,723340.0,7397560.0,3160.0,2670.0,2178.0,2982.0,3096.0,3171.5,3428.0,3069.5,3682.5,3115.0,0.0406800242804068,-0.1243030501600027,-0.1593860684518872,0.0357921383818589,1.1821829851742591,0.9308893412271856,0.8581126949468805,0.7250509163000541,0.6892405061109999
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744960.0,7402060.0,3022.0,2595.0,2182.0,3151.5,3263.5,3304.0,3283.0,3287.5,3751.0,3684.5,0.0413957176778119,-0.1170466144748134,-0.1821619917771569,0.0665339778125484,1.018048581620831,0.875233270894366,0.8056518259649023,0.6918155156780017,0.7220383849364532
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743040.0,7400960.0,3766.0,3306.0,2791.0,3893.5,4039.5,4064.5,4066.0,3993.0,4194.5,3858.5,0.0383043922320857,-0.1030927834911702,-0.1184587693995788,0.0155559590804968,1.0870804714041518,0.9693646439457944,0.8978424124692234,0.7881749908718142,0.7411046200899881
suelo_rocoso_007,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,723320.0,7397640.0,2876.0,2449.0,1958.0,3086.5,3225.0,3295.0,3163.0,3205.0,3996.5,3409.5,0.0475244245657353,-0.1272273698989259,-0.2400899852237855,0.1164187443094603,1.1721660064020631,0.7914425120001395,0.7196296757864057,0.6127861877610944,0.680806675702084
suelo_rocoso_006,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722560.0,7399000.0,2628.0,2292.0,1948.0,2840.5,2946.0,3028.5,3056.0,3065.0,3399.0,2928.5,0.0752990851380543,-0.1428571428304306,-0.194517659428129,0.053137103012682,1.1606624547855002,0.8990879667846167,0.7731685787663524,0.6743159750884625,0.7412480971304232
suelo_rocoso_005,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742240.0,7397220.0,2984.0,2625.0,2262.0,3131.5,3217.5,3286.5,3253.0,3299.0,3805.5,3616.5,0.0431297097894613,-0.1068390608868936,-0.1835782598268286,0.078274420899869,1.0522604725418885,0.8548153985403192,0.7841282352426414,0.6897910916594951,0.7580428951883235
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744920.0,7402800.0,3320.0,2838.0,2356.0,3416.0,3506.0,3575.5,3636.0,3562.5,3965.0,3788.0,0.0454284071240039,-0.1232622798697463,-0.1656622078251268,0.0432837784445094,1.046726504475521,0.9170239594156308,0.8373266076072317,0.7157629254184709,0.7096385540031209
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744500.0,7402520.0,3423.0,2862.0,2382.0,3530.0,3656.5,3732.5,3712.0,3696.5,4150.0,3998.0,0.0405045550048346,-0.1292972314984336,-0.1836851112116821,0.0557110150018174,1.0380190092451178,0.8944578311097692,0.824819276909682,0.6896385540506894,0.6958808061069586
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744820.0,7402360.0,2255.0,1977.0,1705.5,2557.0,2534.5,2691.0,2554.0,2674.0,3129.0,2826.0,0.0621750883630328,-0.1273449569350375,-0.2256169212249085,0.1011789547596025,1.1072186832600075,0.8162352186589213,0.7206775325277477,0.6318312557904023,0.7563192901302354
suelo_rocoso_006,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722480.0,7399360.0,2878.0,2366.0,1963.5,2878.5,2975.0,3054.5,3265.0,3081.5,3802.0,3059.0,0.0629985349075372,-0.1596519268052474,-0.2328145265511001,0.0759869817353916,1.2428898328725435,0.8587585479066916,0.75697001558207,0.622304050336059,0.6822446140784418
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744880.0,7402900.0,3129.0,2695.0,2224.0,3338.5,3411.5,3474.0,3383.0,3416.5,3865.5,3759.5,0.0390049139989243,-0.1131951299583423,-0.178416279219813,0.0665654963003979,1.028195238455062,0.875177855160994,0.8094683738689773,0.6971931184330118,0.7107702138987632
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744720.0,7402300.0,2967.0,2503.0,2061.0,3260.0,3399.0,3498.0,3268.0,3452.0,3774.5,3593.5,0.0482758620612227,-0.1325593484435003,-0.2025487853122184,0.0719204827728902,1.0503687210100547,0.8658100408356577,0.7860643791797419,0.663134189783247,0.6946410513331173
suelo_rocoso_006,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722620.0,7398860.0,2711.0,2431.0,2044.0,2937.0,3015.0,3089.0,2923.0,3039.5,3486.0,3068.0,0.0376286829894162,-0.0918939110773451,-0.178299814064847,0.0878452176489553,1.1362451104510285,0.8384968442804083,0.7776821569771423,0.6973608718596211,0.7539653261696919
suelo_rocoso_007,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,723320.0,7397500.0,3019.0,2488.0,1960.0,3157.5,3336.0,3394.0,3457.0,3372.0,4142.0,3456.5,0.067634342176091,-0.1629941126723306,-0.2494720964932922,0.0901434399144435,1.1983220016784837,0.8346209558583725,0.7288749394667129,0.6006760017864132,0.6492215963401055
suelo_rocoso_006,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722640.0,7399140.0,2811.0,2386.0,1974.0,2805.0,2909.5,3011.0,3102.0,2939.0,3609.5,3097.0,0.0492135971504796,-0.1304664722794339,-0.2040697189218464,0.0756164791662643,1.1654827248416266,0.8593988084611722,0.7787782239150082,0.661033383942088,0.7022411950543432
suelo_rocoso_004,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,745580.0,7399960.0,2216.0,1834.5,1616.0,2542.5,2722.5,2653.5,2359.0,2756.0,3169.0,3002.5,0.0312568305942608,-0.1250745200607906,-0.2667133006362119,0.1465267727665472,1.0554537881580504,0.7443988637600508,0.699274218775868,0.5788892393250586,0.7292418769272374
